"Date","Price","Open","High","Low","Vol.","Change %"
"08/31/2017","739.28","733.32","743.24","733.32","","0.81%"
"08/30/2017","733.32","733.16","739.98","732.53","","0.02%"
"08/29/2017","733.16","743.59","743.59","728.82","","-1.40%"
"08/25/2017","743.59","743.91","749.18","743.57","","-0.04%"
"08/24/2017","743.91","739.95","746.46","738.76","","0.54%"
"08/23/2017","739.95","742.51","744.89","737.90","","-0.34%"
"08/22/2017","742.51","738.97","745.41","738.97","","0.48%"
"08/21/2017","738.97","741.33","743.12","735.62","","-0.32%"
"08/18/2017","741.33","744.80","744.80","734.56","","-0.47%"
"08/17/2017","744.80","751.30","751.30","743.12","","-0.87%"
"08/16/2017","751.30","745.85","753.29","745.85","","0.73%"
"08/15/2017","745.85","743.21","748.78","743.21","","0.36%"
"08/14/2017","743.21","734.24","746.73","734.23","","1.22%"
"08/11/2017","734.24","746.55","746.94","729.53","","-1.65%"
"08/10/2017","746.55","753.67","757.38","745.15","","-0.94%"
"08/09/2017","753.67","766.26","766.26","746.89","","-1.64%"
"08/08/2017","766.26","764.20","767.14","760.44","","0.27%"
"08/07/2017","764.20","761.09","765.02","760.26","","0.41%"
"08/04/2017","761.09","760.33","761.78","754.53","","0.10%"
"08/03/2017","760.33","756.70","763.07","754.85","","0.48%"
"08/02/2017","756.70","755.09","759.11","749.79","","0.21%"
"08/01/2017","755.09","749.89","758.19","749.89","","0.69%"
"07/31/2017","749.89","741.47","750.88","740.94","","1.14%"
"07/28/2017","741.47","747.82","747.90","735.91","","-0.85%"
"07/27/2017","747.82","744.26","749.03","741.25","","0.48%"
"07/26/2017","744.26","738.32","745.92","736.33","","0.80%"
"07/25/2017","738.32","729.64","741.88","729.64","","1.19%"
"07/24/2017","729.64","739.43","739.43","727.90","","-1.32%"
"07/21/2017","739.43","738.98","743.92","736.83","","0.06%"
"07/20/2017","738.98","732.70","740.77","731.89","","0.86%"
"07/19/2017","732.70","726.29","733.27","724.21","","0.88%"
"07/18/2017","726.29","728.04","728.75","721.02","","-0.24%"
"07/17/2017","728.04","726.77","730.43","725.13","","0.17%"
"07/14/2017","726.77","732.20","734.98","724.82","","-0.74%"
"07/13/2017","732.20","726.52","733.34","726.51","","0.78%"
"07/12/2017","726.52","722.25","729.07","722.23","","0.59%"
"07/11/2017","722.25","734.42","735.71","721.43","","-1.66%"
"07/10/2017","734.42","732.04","735.82","728.09","","0.33%"
"07/07/2017","732.04","730.76","732.04","726.25","","0.18%"
"07/06/2017","730.76","728.33","732.83","727.52","","0.33%"
"07/05/2017","728.33","727.88","731.49","724.96","","0.06%"
"07/04/2017","727.88","729.15","730.77","724.78","","-0.17%"
"07/03/2017","729.15","720.55","729.79","718.91","","1.19%"
"06/30/2017","720.55","723.70","728.32","718.69","","-0.44%"
"06/29/2017","723.70","725.76","731.50","722.44","","-0.28%"
"06/28/2017","725.76","726.41","728.73","720.58","","-0.09%"
"06/27/2017","726.41","732.07","732.66","723.07","","-0.77%"
"06/26/2017","732.07","727.39","737.54","727.39","","0.64%"
"06/23/2017","727.39","725.24","728.33","718.93","","0.30%"
"06/22/2017","725.24","730.69","730.74","722.02","","-0.75%"
"06/21/2017","730.69","736.86","736.86","725.76","","-0.84%"
"06/20/2017","736.86","736.44","741.76","736.44","","0.06%"
"06/19/2017","736.44","732.80","738.38","732.80","","0.50%"
"06/16/2017","732.80","723.68","732.80","723.68","","1.26%"
"06/15/2017","723.68","727.32","728.41","715.33","","-0.50%"
"06/14/2017","727.32","726.69","735.26","726.67","","0.09%"
"06/13/2017","726.69","724.79","731.16","724.79","","0.26%"
"06/12/2017","724.79","726.19","727.21","719.11","","-0.19%"
"06/09/2017","726.19","714.26","726.85","710.61","","1.67%"
"06/08/2017","714.26","712.54","716.86","712.47","","0.24%"
"06/07/2017","712.54","709.73","715.74","709.25","","0.40%"
"06/06/2017","709.73","717.48","717.48","708.56","","-1.08%"
"06/05/2017","717.48","720.71","721.44","716.42","","-0.45%"
"06/02/2017","720.71","716.70","726.32","716.70","","0.56%"
"06/01/2017","716.70","710.17","717.44","709.75","","0.92%"
"05/31/2017","710.17","711.81","717.71","709.17","","-0.23%"
"05/30/2017","711.81","712.92","713.53","705.89","","-0.16%"
"05/26/2017","712.92","714.32","715.64","710.08","","-0.20%"
"05/25/2017","714.32","712.93","716.86","712.28","","0.19%"
"05/24/2017","712.93","710.84","713.11","710.19","","0.29%"
"05/23/2017","710.84","709.07","713.38","708.09","","0.25%"
"05/22/2017","709.07","712.18","715.68","708.76","","-0.44%"
"05/19/2017","712.18","710.22","717.28","707.61","","0.28%"
"05/18/2017","710.22","708.67","710.45","696.65","","0.22%"
"05/17/2017","708.67","718.20","718.20","706.43","","-1.33%"
"05/16/2017","718.20","718.13","720.43","715.63","","0.01%"
"05/15/2017","718.13","718.57","720.57","715.99","","-0.06%"
"05/12/2017","718.57","717.02","720.12","714.96","","0.22%"
"05/11/2017","717.02","720.02","720.12","714.30","","-0.42%"
"05/10/2017","720.02","715.12","720.62","713.51","","0.69%"
"05/09/2017","715.12","710.58","715.47","709.77","","0.64%"
"05/08/2017","710.58","712.40","713.73","709.27","","-0.26%"
"05/05/2017","712.40","712.47","712.72","707.41","","-0.01%"
"05/04/2017","712.47","706.56","712.47","705.49","","0.84%"
"05/03/2017","706.56","705.79","706.56","702.53","","0.11%"
"05/02/2017","705.79","697.80","707.81","697.22","","1.15%"
"04/28/2017","697.80","701.56","703.32","697.80","","-0.54%"
"04/27/2017","701.56","705.68","708.69","698.76","","-0.58%"
"04/26/2017","705.68","701.63","706.94","698.76","","0.58%"
"04/25/2017","701.63","701.39","703.57","699.09","","0.03%"
"04/24/2017","701.39","681.85","702.92","681.85","","2.87%"
"04/21/2017","681.85","681.22","687.56","680.90","","0.09%"
"04/20/2017","681.22","677.25","682.01","675.10","","0.59%"
"04/19/2017","677.25","674.79","681.39","674.75","","0.36%"
"04/18/2017","674.79","689.28","692.82","674.14","","-2.10%"
"04/13/2017","689.28","687.29","691.41","684.16","","0.29%"
"04/12/2017","687.29","688.08","692.34","686.35","","-0.11%"
"04/11/2017","688.08","685.70","690.10","684.11","","0.35%"
"04/10/2017","685.70","684.36","686.11","682.18","","0.20%"
"04/07/2017","684.36","682.85","684.64","678.71","","0.22%"
"04/06/2017","682.85","687.56","687.56","674.19","","-0.69%"
"04/05/2017","687.56","689.38","690.59","685.66","","-0.26%"
"04/04/2017","689.38","684.85","690.14","684.15","","0.66%"
"04/03/2017","684.85","692.09","694.89","683.45","","-1.05%"
"03/31/2017","692.09","695.49","695.53","689.40","","-0.49%"
"03/30/2017","695.49","699.62","699.62","692.28","","-0.59%"
"03/29/2017","699.62","703.77","706.80","697.20","","-0.59%"
"03/28/2017","703.77","697.61","705.06","695.95","","0.88%"
"03/27/2017","697.61","703.14","703.14","693.34","","-0.79%"
"03/24/2017","703.14","703.90","704.96","699.40","","-0.11%"
"03/23/2017","703.90","704.64","706.43","700.70","","-0.11%"
"03/22/2017","704.64","714.24","714.24","700.89","","-1.34%"
"03/21/2017","714.24","715.19","719.97","711.33","","-0.13%"
"03/20/2017","715.19","710.68","716.18","709.69","","0.63%"
"03/17/2017","710.68","710.97","719.45","708.42","","-0.04%"
"03/16/2017","710.97","708.66","712.84","708.47","","0.33%"
"03/15/2017","708.66","706.18","712.35","705.83","","0.35%"
"03/14/2017","706.18","702.54","709.88","698.29","","0.52%"
"03/13/2017","702.54","698.51","703.66","697.21","","0.58%"
"03/10/2017","698.51","700.47","705.12","698.02","","-0.28%"
"03/09/2017","700.47","690.19","701.29","690.19","","1.49%"
"03/08/2017","690.19","691.97","694.07","686.50","","-0.26%"
"03/07/2017","691.97","695.29","695.54","689.93","","-0.48%"
"03/06/2017","695.29","692.52","697.84","691.05","","0.40%"
"03/03/2017","692.52","686.50","693.52","683.67","","0.88%"
"03/02/2017","686.50","688.75","689.55","683.29","","-0.33%"
"03/01/2017","688.75","678.05","688.97","678.03","","1.58%"
"02/28/2017","678.05","679.55","680.26","675.02","","-0.22%"
"02/27/2017","679.55","681.39","682.60","675.89","","-0.27%"
"02/24/2017","681.39","684.40","686.69","675.25","","-0.44%"
"02/23/2017","684.40","682.93","688.25","682.36","","0.22%"
"02/22/2017","682.93","682.74","688.56","679.73","","0.03%"
"02/21/2017","682.74","685.05","687.19","681.03","","-0.34%"
"02/20/2017","685.05","677.87","688.07","677.87","","1.06%"
"02/17/2017","677.87","683.38","687.43","674.18","","-0.81%"
"02/16/2017","683.38","685.75","686.26","681.23","","-0.35%"
"02/15/2017","685.75","681.14","688.07","681.14","","0.68%"
"02/14/2017","681.14","680.76","681.48","676.51","","0.06%"
"02/13/2017","680.76","679.89","682.67","676.93","","0.13%"
"02/10/2017","679.89","674.58","680.09","674.35","","0.79%"
"02/09/2017","674.58","665.72","675.29","665.72","","1.33%"
"02/08/2017","665.72","667.82","670.78","662.49","","-0.31%"
"02/07/2017","667.82","664.01","670.89","662.90","","0.57%"
"02/06/2017","664.01","669.40","671.24","663.69","","-0.81%"
"02/03/2017","669.40","653.70","670.90","651.75","","2.40%"
"02/02/2017","653.70","656.00","656.55","650.82","","-0.35%"
"02/01/2017","656.00","650.53","659.76","650.53","","0.84%"
"01/31/2017","650.53","655.18","659.46","650.53","","-0.71%"
"01/30/2017","655.18","663.86","663.86","652.93","","-1.31%"
"01/27/2017","663.86","663.80","666.33","659.03","","0.01%"
"01/26/2017","663.80","660.46","667.69","660.46","","0.51%"
"01/25/2017","660.46","652.35","662.40","652.00","","1.24%"
"01/24/2017","652.35","648.72","654.53","648.40","","0.56%"
"01/23/2017","648.72","650.58","650.65","642.48","","-0.29%"
"01/20/2017","650.58","654.01","656.84","649.96","","-0.52%"
"01/19/2017","654.01","655.10","657.95","650.39","","-0.17%"
"01/18/2017","655.10","658.33","661.09","652.30","","-0.49%"
"01/17/2017","658.33","660.72","662.87","655.64","","-0.36%"
"01/16/2017","660.72","670.13","670.14","659.98","","-1.40%"
"01/13/2017","670.13","663.11","671.38","663.11","","1.06%"
"01/12/2017","663.11","663.69","664.62","659.24","","-0.09%"
"01/11/2017","663.69","664.83","666.20","660.34","","-0.17%"
"01/10/2017","664.83","669.01","669.17","659.73","","-0.62%"
"01/09/2017","669.01","671.86","674.09","665.26","","-0.42%"
"01/06/2017","671.86","669.24","671.86","667.55","","0.39%"
"01/05/2017","669.24","679.76","680.27","666.39","","-1.55%"
"01/04/2017","679.76","677.62","679.76","675.96","","0.32%"
"01/03/2017","677.62","672.42","679.91","672.42","","0.77%"
"12/30/2016","672.42","668.81","672.42","665.66","","0.54%"
"12/29/2016","668.81","665.05","668.81","660.79","","0.57%"
"12/28/2016","665.05","662.88","665.05","659.97","","0.33%"
"12/23/2016","662.88","662.23","664.91","660.30","","0.10%"
"12/22/2016","662.23","657.87","662.23","656.54","","0.66%"
"12/21/2016","657.87","657.33","658.85","653.86","","0.08%"
"12/20/2016","657.33","649.99","658.30","648.38","","1.13%"
"12/19/2016","649.99","656.10","656.10","649.29","","-0.93%"
"12/16/2016","656.10","655.41","658.09","651.57","","0.11%"
"12/15/2016","655.41","648.24","657.36","645.25","","1.11%"
"12/14/2016","648.24","649.72","651.13","644.08","","-0.23%"
"12/13/2016","649.72","645.55","650.26","642.88","","0.65%"
"12/12/2016","645.55","658.78","659.31","644.14","","-2.01%"
"12/09/2016","658.78","663.96","664.16","654.47","","-0.78%"
"12/08/2016","663.96","665.65","666.81","656.05","","-0.25%"
"12/07/2016","665.65","645.04","665.65","645.04","","3.20%"
"12/06/2016","645.04","641.33","645.29","636.30","","0.58%"
"12/05/2016","641.33","634.73","645.83","630.45","","1.04%"
"12/02/2016","634.73","637.69","638.40","631.33","","-0.46%"
"12/01/2016","637.69","634.74","637.69","629.54","","0.46%"
"11/30/2016","634.74","637.55","640.25","633.50","","-0.44%"
"11/29/2016","637.55","635.96","637.93","631.86","","0.25%"
"11/28/2016","635.96","639.36","639.36","631.92","","-0.53%"
"11/25/2016","639.36","642.31","643.21","638.10","","-0.46%"
"11/24/2016","642.31","637.57","642.64","637.41","","0.74%"
"11/23/2016","637.57","639.61","645.28","634.63","","-0.32%"
"11/22/2016","639.61","626.67","640.59","626.49","","2.06%"
"11/21/2016","626.67","631.24","634.51","623.77","","-0.72%"
"11/18/2016","631.24","632.98","639.92","629.97","","-0.27%"
"11/17/2016","632.98","630.75","636.17","626.98","","0.35%"
"11/16/2016","630.75","634.97","641.19","629.59","","-0.66%"
"11/15/2016","634.97","633.88","637.87","629.71","","0.17%"
"11/14/2016","633.88","626.00","640.60","626.00","","1.26%"
"11/11/2016","626.00","638.57","645.47","623.30","","-1.97%"
"11/10/2016","638.57","618.66","646.69","618.66","","3.22%"
"11/09/2016","618.66","598.04","618.66","574.96","","3.45%"
"11/08/2016","598.04","594.60","598.76","592.87","","0.58%"
"11/07/2016","594.60","581.35","594.62","581.34","","2.28%"
"11/04/2016","581.35","598.12","598.12","580.43","","-2.80%"
"11/03/2016","598.12","592.30","604.48","589.68","","0.98%"
"11/02/2016","592.30","599.08","599.08","591.32","","-1.13%"
"11/01/2016","599.08","598.88","603.91","597.81","","0.03%"
"10/31/2016","598.88","605.20","605.20","598.62","","-1.04%"
"10/28/2016","605.20","609.97","611.65","604.20","","-0.78%"
"10/27/2016","609.97","609.63","611.57","604.14","","0.06%"
"10/26/2016","609.63","612.84","612.84","603.45","","-0.52%"
"10/25/2016","612.84","611.29","617.90","611.29","","0.25%"
"10/24/2016","611.29","607.72","615.40","607.72","","0.59%"
"10/21/2016","607.72","609.98","610.58","604.26","","-0.37%"
"10/20/2016","609.98","606.21","610.69","606.17","","0.62%"
"10/19/2016","606.21","605.09","608.52","599.98","","0.19%"
"10/18/2016","605.09","598.63","606.05","598.63","","1.08%"
"10/17/2016","598.63","608.10","610.56","597.38","","-1.56%"
"10/14/2016","608.10","605.72","613.72","605.72","","0.39%"
"10/13/2016","605.72","623.28","623.28","602.30","","-2.82%"
"10/12/2016","623.28","618.86","624.78","617.40","","0.71%"
"10/11/2016","618.86","624.77","626.30","617.98","","-0.95%"
"10/10/2016","624.77","626.58","628.80","621.73","","-0.29%"
"10/07/2016","626.58","624.05","633.02","621.28","","0.41%"
"10/06/2016","624.05","628.55","632.54","624.05","","-0.72%"
"10/05/2016","628.55","625.23","631.76","621.02","","0.53%"
"10/04/2016","625.23","618.40","630.27","618.40","","1.10%"
"10/03/2016","618.40","610.87","619.34","609.79","","1.23%"
"09/30/2016","610.87","616.99","616.99","597.85","","-0.99%"
"09/29/2016","616.99","613.58","620.31","613.58","","0.56%"
"09/28/2016","613.58","605.73","617.18","605.65","","1.30%"
"09/27/2016","605.73","610.94","616.16","601.34","","-0.85%"
"09/26/2016","610.94","623.77","623.77","608.41","","-2.06%"
"09/23/2016","623.77","626.93","626.97","620.13","","-0.50%"
"09/22/2016","626.93","620.91","629.56","620.91","","0.97%"
"09/21/2016","620.91","610.17","622.81","610.17","","1.76%"
"09/20/2016","610.17","608.76","615.42","606.51","","0.23%"
"09/19/2016","608.76","598.74","608.76","598.59","","1.67%"
"09/16/2016","598.74","602.67","603.02","598.17","","-0.65%"
"09/15/2016","602.67","593.79","603.48","591.95","","1.50%"
"09/14/2016","593.79","590.69","598.24","590.69","","0.52%"
"09/13/2016","590.69","599.54","602.02","590.69","","-1.48%"
"09/12/2016","599.54","610.98","610.98","594.82","","-1.87%"
"09/09/2016","610.98","614.82","617.07","608.86","","-0.62%"
"09/08/2016","614.82","613.88","616.27","606.01","","0.15%"
"09/07/2016","613.88","612.02","615.59","609.82","","0.30%"
"09/06/2016","612.02","614.85","616.99","611.39","","-0.46%"
"09/05/2016","614.85","617.25","619.11","611.36","","-0.39%"
"09/02/2016","617.25","601.64","620.28","598.78","","2.59%"
"09/01/2016","601.64","601.25","609.25","597.40","","0.06%"
"08/31/2016","601.25","598.75","606.93","597.72","","0.42%"
"08/30/2016","598.75","596.07","600.66","593.79","","0.45%"
"08/26/2016","596.07","596.77","598.40","594.25","","-0.12%"
"08/25/2016","596.77","602.43","602.43","593.38","","-0.94%"
"08/24/2016","602.43","608.64","608.64","600.62","","-1.02%"
"08/23/2016","608.64","600.74","611.19","600.74","","1.32%"
"08/22/2016","600.74","601.10","606.55","598.51","","-0.06%"
"08/19/2016","601.10","605.58","606.76","596.40","","-0.74%"
"08/18/2016","605.58","605.31","609.50","603.70","","0.04%"
"08/17/2016","605.31","612.91","615.91","603.53","","-1.24%"
"08/16/2016","612.91","621.54","621.54","612.91","","-1.39%"
"08/15/2016","621.54","617.59","622.61","616.31","","0.64%"
"08/12/2016","617.59","617.08","620.76","615.03","","0.08%"
"08/11/2016","617.08","617.66","619.72","609.45","","-0.09%"
"08/10/2016","617.66","609.62","621.67","602.90","","1.32%"
"08/09/2016","609.62","610.68","611.54","604.64","","-0.17%"
"08/08/2016","610.68","605.20","616.96","604.65","","0.91%"
"08/05/2016","605.20","595.08","605.98","593.90","","1.70%"
"08/04/2016","595.08","578.29","598.35","577.62","","2.90%"
"08/03/2016","578.29","581.43","583.53","574.56","","-0.54%"
"08/02/2016","581.43","580.44","584.60","572.39","","0.17%"
"08/01/2016","580.44","582.18","589.47","577.75","","-0.30%"
"07/29/2016","582.18","572.07","583.82","571.75","","1.77%"
"07/28/2016","572.07","580.79","582.76","571.40","","-1.50%"
"07/27/2016","580.79","573.07","584.43","573.07","","1.35%"
"07/26/2016","573.07","575.12","579.46","571.95","","-0.36%"
"07/25/2016","575.12","569.09","577.97","567.68","","1.06%"
"07/22/2016","569.09","569.26","572.01","565.63","","-0.03%"
"07/21/2016","569.26","572.88","576.56","568.16","","-0.63%"
"07/20/2016","572.88","563.08","574.34","562.97","","1.74%"
"07/19/2016","563.08","564.47","566.60","560.15","","-0.25%"
"07/18/2016","564.47","557.50","567.05","555.29","","1.25%"
"07/15/2016","557.50","563.43","566.52","551.37","","-1.05%"
"07/14/2016","563.43","557.52","566.50","556.53","","1.06%"
"07/13/2016","557.52","558.96","564.66","557.52","","-0.26%"
"07/12/2016","558.96","544.88","563.16","543.60","","2.58%"
"07/11/2016","544.88","534.27","545.42","531.82","","1.99%"
"07/08/2016","534.27","522.76","538.47","520.20","","2.20%"
"07/07/2016","522.76","513.21","528.61","512.82","","1.86%"
"07/06/2016","513.21","531.70","532.11","510.24","","-3.48%"
"07/05/2016","531.70","553.33","553.54","531.08","","-3.91%"
"07/04/2016","553.33","565.61","569.33","550.22","","-2.17%"
"07/01/2016","565.61","556.38","566.70","551.30","","1.66%"
"06/30/2016","556.38","548.52","556.38","540.28","","1.43%"
"06/29/2016","548.52","522.17","548.52","522.17","","5.05%"
"06/28/2016","522.17","494.44","531.29","494.44","","5.61%"
"06/27/2016","494.44","539.80","540.44","491.52","","-8.40%"
"06/24/2016","539.80","607.28","607.28","486.38","","-11.11%"
"06/23/2016","607.28","598.42","611.85","598.42","","1.48%"
"06/22/2016","598.42","588.44","605.01","588.44","","1.70%"
"06/21/2016","588.44","579.52","590.61","575.53","","1.54%"
"06/20/2016","579.52","553.11","582.31","553.11","","4.77%"
"06/17/2016","553.11","540.66","556.74","540.66","","2.30%"
"06/16/2016","540.66","546.14","546.14","534.69","","-1.00%"
"06/15/2016","546.14","543.73","550.50","543.64","","0.44%"
"06/14/2016","543.73","555.71","555.71","543.67","","-2.16%"
"06/13/2016","555.71","565.78","565.78","555.71","","-1.78%"
"06/10/2016","565.78","584.92","584.92","564.22","","-3.27%"
"06/09/2016","584.92","592.45","592.45","584.17","","-1.27%"
"06/08/2016","592.45","592.82","592.82","587.12","","-0.06%"
"06/07/2016","592.82","597.97","602.94","592.47","","-0.86%"
"06/06/2016","597.97","591.93","600.71","591.86","","1.02%"
"06/03/2016","591.93","597.23","602.25","586.45","","-0.89%"
"06/02/2016","597.23","598.36","602.93","594.83","","-0.19%"
"06/01/2016","598.36","606.06","606.06","593.25","","-1.27%"
"05/31/2016","606.06","609.04","612.19","604.87","","-0.49%"
"05/27/2016","609.04","605.77","609.27","604.72","","0.54%"
"05/26/2016","605.77","609.00","609.29","602.38","","-0.53%"
"05/25/2016","609.00","605.02","613.02","605.00","","0.66%"
"05/24/2016","605.02","582.13","606.40","578.08","","3.93%"
"05/23/2016","582.13","585.27","588.78","580.31","","-0.54%"
"05/20/2016","585.27","573.33","585.41","573.33","","2.08%"
"05/19/2016","573.33","580.34","581.29","573.11","","-1.21%"
"05/18/2016","580.34","570.41","580.34","564.88","","1.74%"
"05/17/2016","570.41","567.00","574.83","567.00","","0.60%"
"05/16/2016","567.00","565.51","567.00","558.09","","0.26%"
"05/13/2016","565.51","564.83","565.74","552.95","","0.12%"
"05/12/2016","564.83","574.46","574.46","563.60","","-1.68%"
"05/11/2016","574.46","576.34","576.40","571.38","","-0.33%"
"05/10/2016","576.34","574.78","580.60","573.37","","0.27%"
"05/09/2016","574.78","573.43","581.74","573.43","","0.24%"
"05/06/2016","573.43","574.65","575.98","567.31","","-0.21%"
"05/05/2016","574.65","575.74","580.46","573.29","","-0.19%"
"05/04/2016","575.74","578.57","581.95","574.65","","-0.49%"
"05/03/2016","578.57","583.68","592.53","577.55","","-0.88%"
"04/29/2016","583.68","591.97","591.97","583.40","","-1.40%"
"04/28/2016","591.97","597.06","597.06","583.25","","-0.85%"
"04/27/2016","597.06","602.22","603.86","593.42","","-0.86%"
"04/26/2016","602.22","603.17","608.03","602.07","","-0.16%"
"04/25/2016","603.17","609.80","612.15","600.33","","-1.09%"
"04/22/2016","609.80","614.86","616.51","608.00","","-0.82%"
"04/21/2016","614.86","613.97","618.17","613.77","","0.14%"
"04/20/2016","613.97","610.57","615.24","603.74","","0.56%"
"04/19/2016","610.57","601.89","611.31","601.89","","1.44%"
"04/18/2016","601.89","603.78","603.78","594.32","","-0.31%"
"04/15/2016","603.78","612.62","614.15","603.29","","-1.44%"
"04/14/2016","612.62","614.25","615.54","609.16","","-0.27%"
"04/13/2016","614.25","596.57","615.22","596.57","","2.96%"
"04/12/2016","596.57","587.42","597.34","584.84","","1.56%"
"04/11/2016","587.42","586.09","592.57","580.74","","0.23%"
"04/08/2016","586.09","577.06","589.35","577.06","","1.56%"
"04/07/2016","577.06","590.92","590.92","574.61","","-2.35%"
"04/06/2016","590.92","581.87","591.76","579.47","","1.56%"
"04/05/2016","581.87","590.93","590.93","577.78","","-1.53%"
"04/04/2016","590.93","590.99","596.52","589.09","","-0.01%"
"04/01/2016","590.99","599.14","599.14","586.96","","-1.36%"
"03/31/2016","599.14","601.51","602.30","592.58","","-0.39%"
"03/30/2016","601.51","595.69","603.44","595.69","","0.98%"
"03/29/2016","595.69","590.74","603.19","590.70","","0.84%"
"03/24/2016","590.74","609.73","609.74","590.23","","-3.11%"
"03/23/2016","609.73","612.45","613.32","606.42","","-0.44%"
"03/22/2016","612.45","614.13","614.13","603.96","","-0.27%"
"03/21/2016","614.13","617.74","621.00","611.82","","-0.58%"
"03/18/2016","617.74","613.00","621.74","611.05","","0.77%"
"03/17/2016","613.00","607.24","613.34","600.59","","0.95%"
"03/16/2016","607.24","597.38","607.91","597.38","","1.65%"
"03/15/2016","597.38","607.13","607.13","595.70","","-1.61%"
"03/14/2016","607.13","609.54","617.44","605.88","","-0.40%"
"03/11/2016","609.54","590.60","611.05","590.60","","3.21%"
"03/10/2016","590.60","602.02","618.74","590.60","","-1.90%"
"03/09/2016","602.02","596.07","607.77","596.07","","1.00%"
"03/08/2016","596.07","599.11","600.96","590.38","","-0.51%"
"03/07/2016","599.11","600.17","608.82","595.81","","-0.18%"
"03/04/2016","600.17","595.32","601.35","591.55","","0.81%"
"03/03/2016","595.32","591.71","598.20","589.93","","0.61%"
"03/02/2016","591.71","586.71","596.53","586.71","","0.85%"
"03/01/2016","586.71","568.92","586.74","566.62","","3.13%"
"02/29/2016","568.92","568.16","569.48","560.98","","0.13%"
"02/26/2016","568.16","560.31","569.09","560.30","","1.40%"
"02/25/2016","560.31","543.69","564.12","543.69","","3.06%"
"02/24/2016","543.69","555.98","556.06","541.09","","-2.21%"
"02/23/2016","555.98","569.51","569.51","555.40","","-2.38%"
"02/22/2016","569.51","562.66","572.27","562.63","","1.22%"
"02/19/2016","562.66","567.90","569.91","557.35","","-0.92%"
"02/18/2016","567.90","571.02","574.68","564.78","","-0.55%"
"02/17/2016","571.02","546.96","571.95","546.77","","4.40%"
"02/16/2016","546.96","548.02","555.04","543.77","","-0.19%"
"02/15/2016","548.02","534.64","556.88","534.64","","2.50%"
"02/12/2016","534.64","511.94","534.96","511.92","","4.43%"
"02/11/2016","511.94","539.11","539.11","511.94","","-5.04%"
"02/10/2016","539.11","521.72","548.55","521.72","","3.33%"
"02/09/2016","521.72","531.20","540.15","517.85","","-1.78%"
"02/08/2016","531.20","552.98","560.43","528.13","","-3.94%"
"02/05/2016","552.98","564.80","567.87","552.58","","-2.09%"
"02/04/2016","564.80","558.47","572.70","558.47","","1.13%"
"02/03/2016","558.47","565.27","574.21","554.69","","-1.20%"
"02/02/2016","565.27","595.37","595.37","564.23","","-5.06%"
"02/01/2016","595.37","603.90","607.84","587.63","","-1.41%"
"01/29/2016","603.90","584.85","603.90","584.85","","3.26%"
"01/28/2016","584.85","591.40","595.30","582.64","","-1.11%"
"01/27/2016","591.40","583.49","591.40","580.41","","1.36%"
"01/26/2016","583.49","580.15","585.85","567.01","","0.58%"
"01/25/2016","580.15","586.72","593.53","577.55","","-1.12%"
"01/22/2016","586.72","579.95","590.79","579.95","","1.17%"
"01/21/2016","579.95","573.18","583.58","569.62","","1.18%"
"01/20/2016","573.18","600.70","600.70","569.00","","-4.58%"
"01/19/2016","600.70","586.01","606.79","586.01","","2.51%"
"01/18/2016","586.01","585.60","592.71","583.29","","0.07%"
"01/15/2016","585.60","598.10","600.32","579.79","","-2.09%"
"01/14/2016","598.10","605.53","605.53","589.57","","-1.23%"
"01/13/2016","605.53","601.27","610.97","601.27","","0.71%"
"01/12/2016","601.27","595.61","606.67","593.50","","0.95%"
"01/11/2016","595.61","599.50","603.22","594.59","","-0.65%"
"01/08/2016","599.50","602.41","612.21","599.50","","-0.48%"
"01/07/2016","602.41","618.72","618.78","594.89","","-2.64%"
"01/06/2016","618.72","630.13","630.13","614.65","","-1.81%"
"01/05/2016","630.13","626.25","633.76","621.85","","0.62%"
"01/04/2016","626.25","651.73","651.73","623.60","","-3.91%"
"12/31/2015","651.73","656.96","657.21","650.97","","-0.80%"
"12/30/2015","656.96","661.30","661.31","654.90","","-0.66%"
"12/29/2015","661.30","654.90","661.30","652.32","","0.98%"
"12/24/2015","654.90","653.41","657.97","653.41","","0.23%"
"12/23/2015","653.41","641.08","655.01","641.08","","1.92%"
"12/22/2015","641.08","636.38","642.95","635.74","","0.74%"
"12/21/2015","636.38","636.97","644.34","635.33","","-0.09%"
"12/18/2015","636.97","640.62","643.85","636.04","","-0.57%"
"12/17/2015","640.62","635.00","650.72","635.00","","0.89%"
"12/16/2015","635.00","631.63","637.31","629.90","","0.53%"
"12/15/2015","631.63","614.63","634.64","614.63","","2.77%"
"12/14/2015","614.63","623.80","633.40","614.45","","-1.47%"
"12/11/2015","623.80","636.68","636.68","621.22","","-2.02%"
"12/10/2015","636.68","647.84","647.90","634.95","","-1.72%"
"12/09/2015","647.84","649.24","651.46","645.74","","-0.22%"
"12/08/2015","649.24","655.75","655.76","646.89","","-0.99%"
"12/07/2015","655.75","651.68","661.44","651.63","","0.62%"
"12/04/2015","651.68","652.13","652.80","647.37","","-0.07%"
"12/03/2015","652.13","667.65","670.61","652.13","","-2.32%"
"12/02/2015","667.65","670.29","672.69","667.59","","-0.39%"
"12/01/2015","670.29","664.03","670.51","663.51","","0.94%"
"11/30/2015","664.03","665.18","665.18","659.27","","-0.17%"
