"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2018","11,429.25","11,409.82","11,461.10","11,381.04","","0.17%"
"05/17/2018","11,409.82","11,376.33","11,417.02","11,317.80","","0.29%"
"05/16/2018","11,376.33","11,375.66","11,399.81","11,317.56","","0.01%"
"05/15/2018","11,375.66","11,298.14","11,391.99","11,283.79","","0.69%"
"05/14/2018","11,298.14","11,363.45","11,363.45","11,252.05","","-0.57%"
"05/11/2018","11,363.45","11,356.82","11,403.32","11,348.63","","0.06%"
"05/10/2018","11,356.82","11,295.98","11,356.82","11,249.53","","0.54%"
"05/09/2018","11,295.98","11,176.36","11,302.32","11,171.62","","1.07%"
"05/08/2018","11,176.36","11,074.46","11,176.36","11,074.01","","0.92%"
"05/04/2018","11,074.46","11,055.92","11,140.54","11,051.41","","0.17%"
"05/03/2018","11,055.92","11,189.70","11,191.48","11,028.63","","-1.20%"
"05/02/2018","11,189.70","11,092.02","11,204.17","11,092.02","","0.88%"
"05/01/2018","11,092.02","11,054.88","11,158.09","11,054.88","","0.34%"
"04/30/2018","11,054.88","11,052.22","11,132.95","11,049.92","","0.02%"
"04/27/2018","11,052.22","10,977.36","11,086.77","10,977.21","","0.68%"
"04/26/2018","10,977.36","10,912.22","10,992.06","10,887.48","","0.60%"
"04/25/2018","10,912.22","11,008.39","11,009.19","10,898.70","","-0.87%"
"04/24/2018","11,008.39","11,001.96","11,045.11","10,974.70","","0.06%"
"04/23/2018","11,001.96","10,979.46","11,007.48","10,954.51","","0.20%"
"04/20/2018","10,979.46","10,961.95","11,022.16","10,940.27","","0.16%"
"04/19/2018","10,961.95","10,929.69","10,966.48","10,868.41","","0.30%"
"04/18/2018","10,929.69","10,895.23","10,939.61","10,843.68","","0.32%"
"04/17/2018","10,895.23","10,862.82","10,932.39","10,843.51","","0.30%"
"04/16/2018","10,862.82","10,932.35","10,965.66","10,859.23","","-0.64%"
"04/13/2018","10,932.35","10,903.54","10,970.49","10,883.31","","0.26%"
"04/12/2018","10,903.54","10,765.96","10,909.70","10,765.96","","1.28%"
"04/11/2018","10,765.96","10,804.84","10,850.10","10,745.20","","-0.36%"
"04/10/2018","10,804.84","10,718.29","10,807.03","10,713.49","","0.81%"
"04/09/2018","10,718.29","10,680.02","10,766.91","10,628.28","","0.36%"
"04/06/2018","10,680.02","10,667.01","10,728.76","10,609.91","","0.12%"
"04/05/2018","10,667.01","10,416.89","10,675.37","10,416.89","","2.40%"
"04/04/2018","10,416.89","10,490.80","10,493.47","10,308.47","","-0.70%"
"04/03/2018","10,490.80","10,529.54","10,553.34","10,406.14","","-0.37%"
"03/29/2018","10,529.54","10,534.90","10,605.17","10,516.55","","-0.05%"
"03/28/2018","10,534.90","10,546.69","10,547.40","10,389.04","","-0.11%"
"03/27/2018","10,546.69","10,420.47","10,626.81","10,420.47","","1.21%"
"03/26/2018","10,420.47","10,556.22","10,580.18","10,395.40","","-1.29%"
"03/23/2018","10,556.22","10,663.80","10,663.80","10,476.27","","-1.01%"
"03/22/2018","10,663.80","10,764.21","10,812.05","10,594.42","","-0.93%"
"03/21/2018","10,764.21","10,753.96","10,769.13","10,708.09","","0.10%"
"03/20/2018","10,753.96","10,640.85","10,787.40","10,640.85","","1.06%"
"03/19/2018","10,640.85","10,765.20","10,773.14","10,631.65","","-1.16%"
"03/16/2018","10,765.20","10,684.39","10,819.74","10,682.27","","0.76%"
"03/15/2018","10,684.39","10,601.65","10,719.68","10,578.46","","0.78%"
"03/14/2018","10,601.65","10,601.09","10,669.19","10,585.29","","0.01%"
"03/13/2018","10,601.09","10,788.51","10,790.13","10,570.57","","-1.74%"
"03/12/2018","10,788.51","10,760.27","10,819.51","10,737.49","","0.26%"
"03/09/2018","10,760.27","10,729.81","10,777.29","10,698.69","","0.28%"
"03/08/2018","10,729.81","10,684.06","10,756.18","10,660.49","","0.43%"
"03/07/2018","10,684.06","10,624.03","10,706.29","10,580.24","","0.57%"
"03/06/2018","10,624.03","10,596.97","10,745.19","10,574.83","","0.26%"
"03/05/2018","10,596.97","10,501.18","10,626.86","10,494.60","","0.91%"
"03/02/2018","10,501.18","10,640.47","10,640.47","10,480.99","","-1.31%"
"03/01/2018","10,640.47","10,830.05","10,874.22","10,636.98","","-1.75%"
"02/28/2018","10,830.05","10,928.66","10,943.33","10,830.05","","-0.90%"
"02/27/2018","10,928.66","10,806.86","10,998.36","10,806.45","","1.13%"
"02/26/2018","10,806.86","10,809.69","10,851.43","10,717.48","","-0.03%"
"02/23/2018","10,809.69","10,909.05","10,976.17","10,775.99","","-0.91%"
"02/22/2018","10,909.05","10,883.01","10,916.77","10,797.94","","0.24%"
"02/21/2018","10,883.01","10,809.65","10,895.94","10,700.27","","0.68%"
"02/20/2018","10,809.65","10,674.59","10,833.07","10,674.59","","1.27%"
"02/19/2018","10,674.59","10,685.68","10,763.44","10,664.76","","-0.10%"
"02/16/2018","10,685.68","10,594.43","10,716.51","10,594.43","","0.86%"
"02/15/2018","10,594.43","10,688.98","10,775.95","10,531.14","","-0.88%"
"02/14/2018","10,688.98","10,652.20","10,792.68","10,564.74","","0.35%"
"02/13/2018","10,652.20","10,675.38","10,730.65","10,652.20","","-0.22%"
"02/12/2018","10,675.38","10,560.18","10,771.21","10,560.18","","1.09%"
"02/09/2018","10,560.18","10,747.95","10,747.95","10,541.81","","-1.75%"
"02/08/2018","10,747.95","11,029.84","11,059.62","10,741.77","","-2.56%"
"02/07/2018","11,029.84","10,689.56","11,059.36","10,689.56","","3.18%"
"02/06/2018","10,689.56","11,007.80","11,007.80","10,645.64","","-2.89%"
"02/05/2018","11,007.80","11,189.73","11,189.73","10,941.76","","-1.63%"
"02/02/2018","11,189.73","11,264.36","11,264.36","11,175.97","","-0.66%"
"02/01/2018","11,264.36","11,158.29","11,335.28","11,158.29","","0.95%"
"01/31/2018","11,158.29","11,249.80","11,290.87","11,142.70","","-0.81%"
"01/30/2018","11,249.80","11,366.75","11,366.75","11,226.40","","-1.03%"
"01/29/2018","11,366.75","11,317.03","11,394.53","11,317.03","","0.44%"
"01/26/2018","11,317.03","11,192.64","11,325.03","11,188.08","","1.11%"
"01/25/2018","11,192.64","11,231.40","11,268.88","11,158.54","","-0.35%"
"01/24/2018","11,231.40","11,146.85","11,283.37","11,146.39","","0.76%"
"01/23/2018","11,146.85","11,097.69","11,167.86","11,097.69","","0.44%"
"01/22/2018","11,097.69","11,182.85","11,183.32","11,072.64","","-0.76%"
"01/19/2018","11,182.85","11,145.87","11,202.28","11,140.12","","0.33%"
"01/18/2018","11,145.87","11,073.45","11,145.87","11,070.71","","0.65%"
"01/17/2018","11,073.45","11,141.19","11,149.12","11,054.55","","-0.61%"
"01/16/2018","11,141.19","11,134.95","11,193.64","11,115.80","","0.06%"
"01/15/2018","11,134.95","11,164.30","11,201.27","11,123.70","","-0.26%"
"01/12/2018","11,164.30","11,115.12","11,185.57","11,108.54","","0.44%"
"01/11/2018","11,115.12","11,120.83","11,130.91","11,067.83","","-0.05%"
"01/10/2018","11,120.83","11,106.44","11,147.51","11,054.88","","0.13%"
"01/09/2018","11,106.44","11,086.89","11,133.12","11,085.95","","0.18%"
"01/08/2018","11,086.89","11,152.83","11,205.86","11,082.30","","-0.59%"
"01/05/2018","11,152.83","11,110.80","11,171.48","11,089.01","","0.38%"
"01/04/2018","11,110.80","11,051.12","11,118.31","11,046.12","","0.54%"
"01/03/2018","11,051.12","11,025.27","11,089.75","11,020.90","","0.23%"
"01/02/2018","11,025.27","11,073.88","11,107.84","10,991.42","","-0.44%"
"12/29/2017","11,073.88","11,018.67","11,102.38","11,018.67","","0.50%"
"12/28/2017","11,018.67","11,015.95","11,049.78","11,002.50","","0.02%"
"12/27/2017","11,015.95","10,918.39","11,022.20","10,901.19","","0.89%"
"12/22/2017","10,918.39","10,938.64","10,938.64","10,896.67","","-0.19%"
"12/21/2017","10,938.64","10,838.30","10,938.64","10,795.32","","0.93%"
"12/20/2017","10,838.30","10,869.63","10,892.28","10,826.41","","-0.29%"
"12/19/2017","10,869.63","10,881.15","10,916.70","10,848.81","","-0.11%"
"12/18/2017","10,881.15","10,768.56","10,908.00","10,768.56","","1.05%"
"12/15/2017","10,768.56","10,740.01","10,768.56","10,673.76","","0.27%"
"12/14/2017","10,740.01","10,791.15","10,813.11","10,735.59","","-0.47%"
"12/13/2017","10,791.15","10,679.86","10,817.34","10,659.51","","1.04%"
"12/12/2017","10,679.86","10,613.08","10,691.16","10,588.76","","0.63%"
"12/11/2017","10,613.08","10,561.09","10,623.64","10,561.09","","0.49%"
"12/08/2017","10,561.09","10,519.19","10,577.06","10,505.32","","0.40%"
"12/07/2017","10,519.19","10,601.18","10,608.47","10,513.23","","-0.77%"
"12/06/2017","10,601.18","10,608.97","10,630.32","10,511.37","","-0.07%"
"12/05/2017","10,608.97","10,650.97","10,690.26","10,585.00","","-0.39%"
"12/04/2017","10,650.97","10,630.91","10,741.43","10,630.91","","0.19%"
"12/01/2017","10,630.91","10,722.53","10,770.90","10,630.91","","-0.85%"
"11/30/2017","10,722.53","10,737.61","10,749.85","10,642.67","","-0.14%"
"11/29/2017","10,737.61","10,714.09","10,828.17","10,675.96","","0.22%"
"11/28/2017","10,714.09","10,555.43","10,720.74","10,540.69","","1.50%"
"11/27/2017","10,555.43","10,639.23","10,654.65","10,555.43","","-0.79%"
"11/24/2017","10,639.23","10,645.61","10,660.94","10,609.10","","-0.06%"
"11/23/2017","10,645.61","10,659.99","10,667.67","10,605.26","","-0.13%"
"11/22/2017","10,659.99","10,694.90","10,710.28","10,659.52","","-0.33%"
"11/21/2017","10,694.90","10,624.51","10,733.67","10,611.92","","0.66%"
"11/20/2017","10,624.51","10,618.83","10,640.47","10,520.06","","0.05%"
"11/17/2017","10,618.83","10,589.84","10,667.53","10,564.62","","0.27%"
"11/16/2017","10,589.84","10,440.26","10,590.83","10,440.26","","1.43%"
"11/15/2017","10,440.26","10,531.66","10,531.66","10,421.30","","-0.87%"
"11/14/2017","10,531.66","10,437.04","10,568.09","10,437.04","","0.91%"
"11/13/2017","10,437.04","10,580.73","10,621.09","10,405.94","","-1.36%"
"11/10/2017","10,580.73","10,560.09","10,623.50","10,553.08","","0.20%"
"11/09/2017","10,560.09","10,717.96","10,725.18","10,560.09","","-1.47%"
"11/08/2017","10,717.96","10,719.11","10,723.76","10,657.43","","-0.01%"
"11/07/2017","10,719.11","10,770.12","10,792.64","10,718.85","","-0.47%"
"11/06/2017","10,770.12","10,824.80","10,827.77","10,763.66","","-0.51%"
"11/03/2017","10,824.80","10,848.04","10,876.72","10,804.80","","-0.21%"
"11/02/2017","10,848.04","10,819.24","10,877.44","10,795.24","","0.27%"
"11/01/2017","10,819.24","10,823.27","10,885.23","10,803.99","","-0.04%"
"10/31/2017","10,823.27","10,797.70","10,847.38","10,777.58","","0.24%"
"10/30/2017","10,797.70","10,793.84","10,838.62","10,778.08","","0.04%"
"10/27/2017","10,793.84","10,858.19","10,890.03","10,788.29","","-0.59%"
"10/26/2017","10,858.19","10,740.05","10,859.22","10,732.36","","1.10%"
"10/25/2017","10,740.05","10,783.51","10,798.91","10,730.41","","-0.40%"
"10/24/2017","10,783.51","10,832.14","10,833.42","10,770.28","","-0.45%"
"10/23/2017","10,832.14","10,837.50","10,840.31","10,779.92","","-0.05%"
"10/20/2017","10,837.50","10,813.54","10,859.40","10,813.42","","0.22%"
"10/19/2017","10,813.54","10,863.72","10,864.49","10,760.75","","-0.46%"
"10/18/2017","10,863.72","10,802.85","10,864.70","10,801.16","","0.56%"
"10/17/2017","10,802.85","10,966.82","10,966.82","10,802.85","","-1.50%"
"10/16/2017","10,966.82","10,908.42","10,988.26","10,898.36","","0.54%"
"10/13/2017","10,908.42","10,842.55","10,930.42","10,832.21","","0.61%"
"10/12/2017","10,842.55","10,721.02","10,842.55","10,716.46","","1.13%"
"10/11/2017","10,721.02","10,727.91","10,765.78","10,679.77","","-0.06%"
"10/10/2017","10,727.91","10,714.86","10,755.17","10,691.37","","0.12%"
"10/09/2017","10,714.86","10,717.65","10,740.31","10,676.83","","-0.03%"
"10/06/2017","10,717.65","10,652.64","10,737.86","10,652.64","","0.61%"
"10/05/2017","10,652.64","10,587.90","10,652.64","10,572.74","","0.61%"
"10/04/2017","10,587.90","10,661.82","10,663.88","10,571.49","","-0.69%"
"10/03/2017","10,661.82","10,626.86","10,678.36","10,617.47","","0.33%"
"10/02/2017","10,626.86","10,567.21","10,626.86","10,551.33","","0.56%"
"09/29/2017","10,567.21","10,471.37","10,569.44","10,460.34","","0.92%"
"09/28/2017","10,471.37","10,413.53","10,471.37","10,349.96","","0.56%"
"09/27/2017","10,413.53","10,344.86","10,418.59","10,327.51","","0.66%"
"09/26/2017","10,344.86","10,394.84","10,398.80","10,340.38","","-0.48%"
"09/25/2017","10,394.84","10,410.48","10,421.90","10,349.91","","-0.15%"
"09/22/2017","10,410.48","10,315.70","10,415.22","10,259.39","","0.92%"
"09/21/2017","10,315.70","10,335.61","10,353.21","10,309.07","","-0.19%"
"09/20/2017","10,335.61","10,347.37","10,373.48","10,314.10","","-0.11%"
"09/19/2017","10,347.37","10,328.11","10,356.84","10,314.13","","0.19%"
"09/18/2017","10,328.11","10,233.55","10,331.98","10,233.55","","0.92%"
"09/15/2017","10,233.55","10,337.00","10,338.50","10,214.52","","-1.00%"
"09/14/2017","10,337.00","10,416.89","10,420.70","10,325.32","","-0.77%"
"09/13/2017","10,416.89","10,478.58","10,485.56","10,387.34","","-0.59%"
"09/12/2017","10,478.58","10,477.34","10,539.15","10,452.04","","0.01%"
"09/11/2017","10,477.34","10,375.21","10,506.45","10,373.59","","0.98%"
"09/08/2017","10,375.21","10,365.71","10,375.21","10,278.17","","0.09%"
"09/07/2017","10,365.71","10,417.13","10,433.03","10,362.25","","-0.49%"
"09/06/2017","10,417.13","10,493.47","10,493.47","10,386.45","","-0.73%"
"09/05/2017","10,493.47","10,583.51","10,605.18","10,485.73","","-0.85%"
"09/04/2017","10,583.51","10,694.39","10,695.84","10,583.51","","-1.04%"
"09/01/2017","10,694.39","10,662.88","10,741.02","10,658.61","","0.30%"
"08/31/2017","10,662.88","10,562.06","10,671.37","10,551.06","","0.95%"
"08/30/2017","10,562.06","10,580.92","10,662.33","10,562.06","","-0.18%"
"08/29/2017","10,580.92","10,703.41","10,708.26","10,537.04","","-1.14%"
"08/25/2017","10,703.41","10,646.78","10,777.43","10,646.78","","0.53%"
"08/24/2017","10,646.78","10,583.25","10,687.49","10,578.23","","0.60%"
"08/23/2017","10,583.25","10,592.85","10,607.34","10,538.61","","-0.09%"
"08/22/2017","10,592.85","10,776.72","10,830.12","10,514.93","","-1.71%"
"08/21/2017","10,776.72","10,801.64","10,812.14","10,750.26","","-0.23%"
"08/18/2017","10,801.64","10,849.30","10,849.30","10,737.22","","-0.44%"
"08/17/2017","10,849.30","10,912.98","10,925.90","10,835.46","","-0.58%"
"08/16/2017","10,912.98","10,767.79","10,939.58","10,767.79","","1.35%"
"08/15/2017","10,767.79","10,764.87","10,799.95","10,730.61","","0.03%"
"08/14/2017","10,764.87","10,695.10","10,790.78","10,695.10","","0.65%"
"08/11/2017","10,695.10","10,797.38","10,800.41","10,636.28","","-0.95%"
"08/10/2017","10,797.38","10,929.45","10,941.74","10,788.31","","-1.21%"
"08/09/2017","10,929.45","10,982.17","10,982.17","10,839.90","","-0.48%"
"08/08/2017","10,982.17","10,966.02","10,990.05","10,923.47","","0.15%"
"08/07/2017","10,966.02","10,974.37","10,989.00","10,931.89","","-0.08%"
"08/04/2017","10,974.37","10,968.54","11,004.17","10,893.08","","0.05%"
"08/03/2017","10,968.54","10,879.79","10,979.14","10,847.00","","0.82%"
"08/02/2017","10,879.79","10,871.57","10,916.18","10,853.49","","0.08%"
"08/01/2017","10,871.57","10,811.86","10,881.79","10,808.66","","0.55%"
"07/31/2017","10,811.86","10,733.13","10,849.76","10,697.25","","0.73%"
"07/28/2017","10,733.13","10,854.49","10,854.49","10,705.29","","-1.12%"
"07/27/2017","10,854.49","10,803.15","10,870.42","10,785.18","","0.48%"
"07/26/2017","10,803.15","10,746.30","10,817.70","10,737.55","","0.53%"
"07/25/2017","10,746.30","10,753.86","10,829.02","10,746.30","","-0.07%"
"07/24/2017","10,753.86","10,844.78","10,844.78","10,715.23","","-0.84%"
"07/21/2017","10,844.78","10,826.49","10,865.77","10,794.09","","0.17%"
"07/20/2017","10,826.49","10,731.56","10,826.49","10,716.31","","0.88%"
"07/19/2017","10,731.56","10,671.97","10,741.64","10,632.91","","0.56%"
"07/18/2017","10,671.97","10,579.26","10,671.97","10,551.57","","0.88%"
"07/17/2017","10,579.26","10,515.53","10,587.81","10,509.00","","0.61%"
"07/14/2017","10,515.53","10,543.48","10,560.67","10,497.09","","-0.27%"
"07/13/2017","10,543.48","10,467.31","10,547.55","10,467.31","","0.73%"
"07/12/2017","10,467.31","10,406.31","10,479.72","10,406.31","","0.59%"
"07/11/2017","10,406.31","10,507.33","10,537.30","10,396.70","","-0.96%"
"07/10/2017","10,507.33","10,486.98","10,564.34","10,471.57","","0.19%"
"07/07/2017","10,486.98","10,484.06","10,486.98","10,411.97","","0.03%"
"07/06/2017","10,484.06","10,476.80","10,496.15","10,393.62","","0.07%"
"07/05/2017","10,476.80","10,327.61","10,481.66","10,298.92","","1.44%"
"07/04/2017","10,327.61","10,392.29","10,394.04","10,327.61","","-0.62%"
"07/03/2017","10,392.29","10,434.13","10,443.97","10,357.06","","-0.40%"
"06/30/2017","10,434.13","10,393.62","10,477.92","10,349.81","","0.39%"
"06/29/2017","10,393.62","10,504.21","10,549.89","10,377.35","","-1.05%"
"06/28/2017","10,504.21","10,489.50","10,512.29","10,401.28","","0.14%"
"06/27/2017","10,489.50","10,570.60","10,570.60","10,460.76","","-0.77%"
"06/26/2017","10,570.60","10,572.71","10,640.76","10,564.50","","-0.02%"
"06/23/2017","10,572.71","10,515.65","10,594.06","10,493.64","","0.54%"
"06/22/2017","10,515.65","10,513.80","10,569.03","10,471.59","","0.02%"
"06/21/2017","10,513.80","10,722.86","10,722.86","10,473.54","","-1.95%"
"06/20/2017","10,722.86","10,731.90","10,809.82","10,722.86","","-0.08%"
"06/19/2017","10,731.90","10,659.62","10,753.36","10,659.62","","0.68%"
"06/16/2017","10,659.62","10,535.93","10,659.62","10,534.26","","1.17%"
"06/15/2017","10,535.93","10,688.13","10,688.13","10,474.57","","-1.42%"
"06/14/2017","10,688.13","10,687.38","10,773.23","10,683.46","","0.01%"
"06/13/2017","10,687.38","10,540.60","10,705.31","10,536.92","","1.39%"
"06/12/2017","10,540.60","10,611.96","10,611.96","10,531.68","","-0.67%"
"06/09/2017","10,611.96","10,582.28","10,622.53","10,497.26","","0.28%"
"06/08/2017","10,582.28","10,619.83","10,653.09","10,576.08","","-0.35%"
"06/07/2017","10,619.83","10,541.58","10,642.11","10,523.47","","0.74%"
"06/06/2017","10,541.58","10,680.87","10,683.63","10,539.37","","-1.30%"
"06/05/2017","10,680.87","10,733.78","10,754.56","10,660.41","","-0.49%"
"06/02/2017","10,733.78","10,708.18","10,790.78","10,708.18","","0.24%"
"06/01/2017","10,708.18","10,634.56","10,741.53","10,634.56","","0.69%"
"05/31/2017","10,634.56","10,656.28","10,719.38","10,622.10","","-0.20%"
"05/30/2017","10,656.28","10,615.83","10,672.40","10,576.44","","0.38%"
"05/26/2017","10,615.83","10,670.95","10,684.94","10,597.55","","-0.52%"
"05/25/2017","10,670.95","10,535.73","10,680.44","10,535.73","","1.28%"
"05/24/2017","10,535.73","10,497.76","10,536.88","10,493.64","","0.36%"
"05/23/2017","10,497.76","10,497.13","10,534.80","10,480.25","","0.01%"
"05/22/2017","10,497.13","10,453.85","10,530.16","10,453.85","","0.41%"
"05/19/2017","10,453.85","10,425.00","10,496.06","10,424.61","","0.28%"
"05/18/2017","10,425.00","10,447.43","10,447.43","10,290.72","","-0.21%"
"05/17/2017","10,447.43","10,528.48","10,546.21","10,432.21","","-0.77%"
"05/16/2017","10,528.48","10,595.82","10,598.51","10,515.52","","-0.64%"
"05/15/2017","10,595.82","10,547.17","10,608.69","10,541.55","","0.46%"
"05/12/2017","10,547.17","10,550.95","10,575.27","10,523.86","","-0.04%"
"05/11/2017","10,550.95","10,550.56","10,556.71","10,516.06","","0.00%"
"05/10/2017","10,550.56","10,470.88","10,555.37","10,438.73","","0.76%"
"05/09/2017","10,470.88","10,452.01","10,515.76","10,446.56","","0.18%"
"05/08/2017","10,452.01","10,401.94","10,470.79","10,396.94","","0.48%"
"05/05/2017","10,401.94","10,414.46","10,414.46","10,316.10","","-0.12%"
"05/04/2017","10,414.46","10,342.16","10,418.67","10,307.87","","0.70%"
"05/03/2017","10,342.16","10,409.41","10,409.41","10,322.45","","-0.65%"
"05/02/2017","10,409.41","10,293.72","10,409.41","10,257.66","","1.12%"
"04/28/2017","10,293.72","10,353.88","10,366.92","10,293.72","","-0.58%"
"04/27/2017","10,353.88","10,303.34","10,356.87","10,249.14","","0.49%"
"04/26/2017","10,303.34","10,232.41","10,317.41","10,219.82","","0.69%"
"04/25/2017","10,232.41","10,278.22","10,292.88","10,232.41","","-0.45%"
"04/24/2017","10,278.22","10,031.87","10,286.90","10,031.87","","2.46%"
"04/21/2017","10,031.87","10,011.12","10,078.19","9,998.23","","0.21%"
"04/20/2017","10,011.12","9,969.47","10,022.32","9,948.95","","0.42%"
"04/19/2017","9,969.47","9,895.56","10,004.69","9,895.10","","0.75%"
"04/18/2017","9,895.56","10,012.87","10,035.54","9,886.37","","-1.17%"
"04/13/2017","10,012.87","9,947.81","10,030.47","9,904.01","","0.65%"
"04/12/2017","9,947.81","9,949.78","9,997.84","9,889.34","","-0.02%"
"04/11/2017","9,949.78","9,940.45","10,010.23","9,901.39","","0.09%"
"04/10/2017","9,940.45","9,902.50","9,949.97","9,869.93","","0.38%"
"04/07/2017","9,902.50","9,818.15","9,902.50","9,803.38","","0.86%"
"04/06/2017","9,818.15","9,836.34","9,837.31","9,720.29","","-0.18%"
"04/05/2017","9,836.34","9,864.93","9,896.54","9,814.39","","-0.29%"
"04/04/2017","9,864.93","9,786.87","9,875.54","9,779.92","","0.80%"
"04/03/2017","9,786.87","9,814.52","9,841.67","9,754.39","","-0.28%"
"03/31/2017","9,814.52","9,834.48","9,846.49","9,726.64","","-0.20%"
"03/30/2017","9,834.48","9,780.95","9,850.38","9,755.96","","0.55%"
"03/29/2017","9,780.95","9,649.15","9,780.95","9,649.15","","1.37%"
"03/28/2017","9,649.15","9,624.91","9,659.55","9,583.81","","0.25%"
"03/27/2017","9,624.91","9,682.17","9,685.66","9,594.17","","-0.59%"
"03/24/2017","9,682.17","9,721.78","9,753.11","9,658.97","","-0.41%"
"03/23/2017","9,721.78","9,680.63","9,753.03","9,629.08","","0.43%"
"03/22/2017","9,680.63","9,786.14","9,786.14","9,626.20","","-1.08%"
"03/21/2017","9,786.14","9,907.51","9,940.70","9,779.97","","-1.23%"
"03/20/2017","9,907.51","9,867.85","9,921.91","9,808.97","","0.40%"
"03/17/2017","9,867.85","9,885.01","9,897.83","9,840.75","","-0.17%"
"03/16/2017","9,885.01","9,830.98","9,904.45","9,830.98","","0.55%"
"03/15/2017","9,830.98","9,828.46","9,846.94","9,762.65","","0.03%"
"03/14/2017","9,828.46","9,873.16","9,913.14","9,821.77","","-0.45%"
"03/13/2017","9,873.16","9,861.30","9,888.54","9,849.43","","0.12%"
"03/10/2017","9,861.30","9,873.68","9,935.62","9,861.30","","-0.13%"
"03/09/2017","9,873.68","9,880.11","9,898.94","9,810.89","","-0.07%"
"03/08/2017","9,880.11","9,857.54","9,899.55","9,822.24","","0.23%"
"03/07/2017","9,857.54","9,873.51","9,886.63","9,839.63","","-0.16%"
"03/06/2017","9,873.51","9,826.93","9,906.27","9,822.83","","0.47%"
"03/03/2017","9,826.93","9,814.88","9,836.06","9,764.28","","0.12%"
"03/02/2017","9,814.88","9,884.29","9,921.82","9,804.81","","-0.70%"
"03/01/2017","9,884.29","9,757.56","9,890.83","9,707.26","","1.30%"
"02/28/2017","9,757.56","9,727.04","9,771.02","9,702.76","","0.31%"
"02/27/2017","9,727.04","9,698.25","9,773.23","9,627.21","","0.30%"
"02/24/2017","9,698.25","9,775.05","9,775.05","9,675.60","","-0.79%"
"02/23/2017","9,775.05","9,752.80","9,833.47","9,750.59","","0.23%"
"02/22/2017","9,752.80","9,753.71","9,773.44","9,714.54","","-0.01%"
"02/21/2017","9,753.71","9,800.11","9,817.45","9,748.97","","-0.47%"
"02/20/2017","9,800.11","9,771.98","9,834.51","9,770.51","","0.29%"
"02/17/2017","9,771.98","9,746.79","9,783.33","9,687.18","","0.26%"
"02/16/2017","9,746.79","9,790.80","9,814.82","9,733.20","","-0.45%"
"02/15/2017","9,790.80","9,803.37","9,848.56","9,782.64","","-0.13%"
"02/14/2017","9,803.37","9,775.15","9,806.99","9,722.94","","0.29%"
"02/13/2017","9,775.15","9,721.42","9,794.20","9,716.70","","0.55%"
"02/10/2017","9,721.42","9,670.59","9,764.78","9,659.44","","0.53%"
"02/09/2017","9,670.59","9,618.71","9,681.20","9,618.71","","0.54%"
"02/08/2017","9,618.71","9,637.82","9,681.81","9,585.89","","-0.20%"
"02/07/2017","9,637.82","9,542.32","9,652.62","9,535.17","","1.00%"
"02/06/2017","9,542.32","9,586.79","9,598.06","9,542.32","","-0.46%"
"02/03/2017","9,586.79","9,529.78","9,606.46","9,524.07","","0.60%"
"02/02/2017","9,529.78","9,591.63","9,591.63","9,481.75","","-0.64%"
"02/01/2017","9,591.63","9,578.21","9,630.00","9,553.13","","0.14%"
"01/31/2017","9,578.21","9,485.54","9,606.98","9,477.36","","0.98%"
"01/30/2017","9,485.54","9,539.11","9,539.11","9,444.44","","-0.56%"
"01/27/2017","9,539.11","9,546.31","9,573.05","9,511.91","","-0.08%"
"01/26/2017","9,546.31","9,523.07","9,582.49","9,517.53","","0.24%"
"01/25/2017","9,523.07","9,504.23","9,574.50","9,497.36","","0.20%"
"01/24/2017","9,504.23","9,518.12","9,569.04","9,478.72","","-0.15%"
"01/23/2017","9,518.12","9,510.95","9,518.12","9,396.45","","0.08%"
"01/20/2017","9,510.95","9,500.41","9,556.52","9,467.80","","0.11%"
"01/19/2017","9,500.41","9,517.87","9,522.21","9,453.00","","-0.18%"
"01/18/2017","9,517.87","9,505.22","9,546.30","9,479.10","","0.13%"
"01/17/2017","9,505.22","9,487.35","9,541.22","9,452.98","","0.19%"
"01/16/2017","9,487.35","9,502.76","9,502.76","9,460.95","","-0.16%"
"01/13/2017","9,502.76","9,451.14","9,508.14","9,449.63","","0.55%"
"01/12/2017","9,451.14","9,508.39","9,510.54","9,433.18","","-0.60%"
"01/11/2017","9,508.39","9,522.58","9,540.53","9,501.79","","-0.15%"
"01/10/2017","9,522.58","9,532.79","9,537.92","9,442.41","","-0.11%"
"01/09/2017","9,532.79","9,520.95","9,560.17","9,480.05","","0.12%"
"01/06/2017","9,520.95","9,489.43","9,540.32","9,465.71","","0.33%"
"01/05/2017","9,489.43","9,476.64","9,570.01","9,465.40","","0.13%"
"01/04/2017","9,476.64","9,431.54","9,478.03","9,425.09","","0.48%"
"01/03/2017","9,431.54","9,302.24","9,431.54","9,301.97","","1.39%"
"12/30/2016","9,302.24","9,205.56","9,302.24","9,171.29","","1.05%"
"12/29/2016","9,205.56","9,200.51","9,218.70","9,164.97","","0.05%"
"12/28/2016","9,200.51","9,196.45","9,239.01","9,172.20","","0.04%"
"12/23/2016","9,196.45","9,171.84","9,228.35","9,165.23","","0.27%"
"12/22/2016","9,171.84","9,118.87","9,171.84","9,101.00","","0.58%"
"12/21/2016","9,118.87","9,162.07","9,180.08","9,107.88","","-0.47%"
