"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2018","4,515.21","4,482.60","4,530.89","4,482.60","","0.73%"
"05/18/2018","4,482.60","4,485.78","4,500.93","4,467.72","","-0.07%"
"05/17/2018","4,485.78","4,507.54","4,508.61","4,456.53","","-0.48%"
"05/16/2018","4,507.54","4,530.87","4,530.87","4,499.33","","-0.51%"
"05/15/2018","4,530.87","4,513.43","4,542.63","4,509.84","","0.39%"
"05/14/2018","4,513.43","4,538.82","4,552.09","4,505.38","","-0.56%"
"05/11/2018","4,538.82","4,512.04","4,546.31","4,504.66","","0.59%"
"05/10/2018","4,512.04","4,446.70","4,512.04","4,446.70","","1.47%"
"05/09/2018","4,446.70","4,392.67","4,450.98","4,392.46","","1.23%"
"05/08/2018","4,392.67","4,395.55","4,430.31","4,370.01","","-0.07%"
"05/04/2018","4,395.55","4,397.89","4,397.95","4,320.94","","-0.05%"
"05/03/2018","4,397.89","4,441.26","4,456.24","4,390.84","","-0.98%"
"05/02/2018","4,441.26","4,440.78","4,465.72","4,425.34","","0.01%"
"05/01/2018","4,440.78","4,434.17","4,458.94","4,425.53","","0.15%"
"04/30/2018","4,434.17","4,416.85","4,463.06","4,416.85","","0.39%"
"04/27/2018","4,416.85","4,384.23","4,421.05","4,377.57","","0.74%"
"04/26/2018","4,384.23","4,402.70","4,411.24","4,360.97","","-0.42%"
"04/25/2018","4,402.70","4,436.68","4,436.68","4,373.95","","-0.77%"
"04/24/2018","4,436.68","4,425.96","4,450.86","4,418.36","","0.24%"
"04/23/2018","4,425.96","4,391.60","4,434.24","4,388.55","","0.78%"
"04/20/2018","4,391.60","4,347.75","4,396.65","4,347.75","","1.01%"
"04/19/2018","4,347.75","4,307.28","4,351.97","4,298.70","","0.94%"
"04/18/2018","4,307.28","4,296.86","4,316.55","4,287.66","","0.24%"
"04/17/2018","4,296.86","4,287.74","4,314.22","4,273.61","","0.21%"
"04/16/2018","4,287.74","4,341.27","4,341.27","4,276.25","","-1.23%"
"04/13/2018","4,341.27","4,336.16","4,374.61","4,324.65","","0.12%"
"04/12/2018","4,336.16","4,295.36","4,336.16","4,294.90","","0.95%"
"04/11/2018","4,295.36","4,289.56","4,313.43","4,282.65","","0.14%"
"04/10/2018","4,289.56","4,257.62","4,290.00","4,257.62","","0.75%"
"04/09/2018","4,257.62","4,228.76","4,267.04","4,223.80","","0.68%"
"04/06/2018","4,228.76","4,269.16","4,269.16","4,216.12","","-0.95%"
"04/05/2018","4,269.16","4,189.45","4,269.16","4,189.45","","1.90%"
"04/04/2018","4,189.45","4,196.29","4,202.11","4,117.33","","-0.16%"
"04/03/2018","4,196.29","4,200.30","4,216.12","4,179.16","","-0.10%"
"03/29/2018","4,200.30","4,216.92","4,237.07","4,195.57","","-0.39%"
"03/28/2018","4,216.92","4,229.79","4,229.79","4,157.43","","-0.30%"
"03/27/2018","4,229.79","4,195.03","4,272.08","4,195.03","","0.83%"
"03/26/2018","4,195.03","4,199.33","4,236.05","4,180.81","","-0.10%"
"03/23/2018","4,199.33","4,269.49","4,269.49","4,184.61","","-1.64%"
"03/22/2018","4,269.49","4,365.03","4,365.03","4,251.12","","-2.19%"
"03/21/2018","4,365.03","4,406.38","4,408.84","4,347.49","","-0.94%"
"03/20/2018","4,406.38","4,386.57","4,425.93","4,386.52","","0.45%"
"03/19/2018","4,386.57","4,417.82","4,436.47","4,379.79","","-0.71%"
"03/16/2018","4,417.82","4,373.99","4,432.60","4,372.19","","1.00%"
"03/15/2018","4,373.99","4,341.95","4,388.09","4,341.62","","0.74%"
"03/14/2018","4,341.95","4,384.65","4,384.65","4,341.53","","-0.97%"
"03/13/2018","4,384.65","4,429.03","4,436.47","4,377.24","","-1.00%"
"03/12/2018","4,429.03","4,423.18","4,452.50","4,421.43","","0.13%"
"03/09/2018","4,423.18","4,419.75","4,437.19","4,406.28","","0.08%"
"03/08/2018","4,419.75","4,400.64","4,426.78","4,394.59","","0.43%"
"03/07/2018","4,400.64","4,395.94","4,416.02","4,375.34","","0.11%"
"03/06/2018","4,395.94","4,390.25","4,442.97","4,390.25","","0.13%"
"03/05/2018","4,390.25","4,393.25","4,408.87","4,361.37","","-0.07%"
"03/02/2018","4,393.25","4,487.27","4,487.27","4,391.84","","-2.10%"
"03/01/2018","4,487.27","4,498.69","4,505.72","4,470.27","","-0.25%"
"02/28/2018","4,498.69","4,519.68","4,539.55","4,487.78","","-0.46%"
"02/27/2018","4,519.68","4,502.33","4,533.28","4,484.41","","0.39%"
"02/26/2018","4,502.33","4,511.09","4,524.80","4,496.10","","-0.19%"
"02/23/2018","4,511.09","4,543.10","4,545.59","4,504.38","","-0.70%"
"02/22/2018","4,543.10","4,586.47","4,588.46","4,521.61","","-0.95%"
"02/21/2018","4,586.47","4,522.78","4,606.78","4,521.64","","1.41%"
"02/20/2018","4,522.78","4,601.49","4,608.31","4,483.10","","-1.71%"
"02/19/2018","4,601.49","4,598.06","4,626.91","4,598.06","","0.07%"
"02/16/2018","4,598.06","4,554.82","4,605.22","4,554.82","","0.95%"
"02/15/2018","4,554.82","4,529.49","4,603.60","4,529.49","","0.56%"
"02/14/2018","4,529.49","4,466.34","4,540.33","4,466.34","","1.41%"
"02/13/2018","4,466.34","4,460.63","4,488.91","4,452.92","","0.13%"
"02/12/2018","4,460.63","4,449.43","4,509.70","4,444.46","","0.25%"
"02/09/2018","4,449.43","4,481.35","4,486.33","4,431.07","","-0.71%"
"02/08/2018","4,481.35","4,497.71","4,529.49","4,467.44","","-0.36%"
"02/07/2018","4,497.71","4,415.32","4,521.56","4,415.32","","1.87%"
"02/06/2018","4,415.32","4,549.52","4,549.58","4,398.16","","-2.95%"
"02/05/2018","4,549.52","4,569.52","4,573.32","4,522.23","","-0.44%"
"02/02/2018","4,569.52","4,587.19","4,593.33","4,557.05","","-0.39%"
"02/01/2018","4,587.19","4,597.38","4,647.31","4,580.76","","-0.22%"
"01/31/2018","4,597.38","4,644.57","4,650.68","4,592.34","","-1.02%"
"01/30/2018","4,644.57","4,726.11","4,726.11","4,633.64","","-1.73%"
"01/29/2018","4,726.11","4,735.69","4,747.42","4,714.54","","-0.20%"
"01/26/2018","4,735.69","4,719.86","4,758.22","4,716.12","","0.34%"
"01/25/2018","4,719.86","4,726.74","4,734.77","4,706.17","","-0.15%"
"01/24/2018","4,726.74","4,778.88","4,784.54","4,726.74","","-1.09%"
"01/23/2018","4,778.88","4,771.33","4,788.66","4,762.78","","0.16%"
"01/22/2018","4,771.33","4,751.02","4,775.90","4,727.49","","0.43%"
"01/19/2018","4,751.02","4,740.86","4,757.13","4,713.20","","0.21%"
"01/18/2018","4,740.86","4,747.10","4,749.69","4,714.56","","-0.13%"
"01/17/2018","4,747.10","4,752.28","4,758.15","4,720.71","","-0.11%"
"01/16/2018","4,752.28","4,715.41","4,755.21","4,703.58","","0.78%"
"01/15/2018","4,715.41","4,743.68","4,743.68","4,709.01","","-0.60%"
"01/12/2018","4,743.68","4,749.74","4,753.75","4,722.72","","-0.13%"
"01/11/2018","4,749.74","4,745.97","4,759.40","4,712.66","","0.08%"
"01/10/2018","4,745.97","4,621.50","4,754.94","4,608.01","","2.69%"
"01/09/2018","4,621.50","4,584.82","4,625.36","4,581.92","","0.80%"
"01/08/2018","4,584.82","4,599.76","4,611.81","4,578.65","","-0.32%"
"01/05/2018","4,599.76","4,623.70","4,632.54","4,585.15","","-0.52%"
"01/04/2018","4,623.70","4,597.61","4,633.18","4,558.51","","0.57%"
"01/03/2018","4,597.61","4,606.10","4,612.12","4,571.79","","-0.18%"
"01/02/2018","4,606.10","4,617.99","4,656.68","4,593.09","","-0.26%"
"12/29/2017","4,617.99","4,593.19","4,618.90","4,581.09","","0.54%"
"12/28/2017","4,593.19","4,596.39","4,598.35","4,582.01","","-0.07%"
"12/27/2017","4,596.39","4,579.59","4,602.91","4,577.62","","0.37%"
"12/22/2017","4,579.59","4,604.18","4,604.18","4,570.45","","-0.53%"
"12/21/2017","4,604.18","4,564.15","4,612.17","4,552.56","","0.88%"
"12/20/2017","4,564.15","4,568.90","4,583.80","4,545.99","","-0.10%"
"12/19/2017","4,568.90","4,559.16","4,584.28","4,550.88","","0.21%"
"12/18/2017","4,559.16","4,528.34","4,567.52","4,528.34","","0.68%"
"12/15/2017","4,528.34","4,546.67","4,546.88","4,506.45","","-0.40%"
"12/14/2017","4,546.67","4,611.65","4,611.65","4,546.67","","-1.41%"
"12/13/2017","4,611.65","4,564.27","4,626.77","4,562.81","","1.04%"
"12/12/2017","4,564.27","4,529.81","4,564.27","4,505.18","","0.76%"
"12/11/2017","4,529.81","4,456.82","4,534.62","4,456.82","","1.64%"
"12/08/2017","4,456.82","4,382.21","4,472.11","4,382.16","","1.70%"
"12/07/2017","4,382.21","4,378.64","4,397.35","4,365.58","","0.08%"
"12/06/2017","4,378.64","4,408.12","4,408.12","4,369.19","","-0.67%"
"12/05/2017","4,408.12","4,414.20","4,438.81","4,390.62","","-0.14%"
"12/04/2017","4,414.20","4,377.54","4,437.18","4,377.54","","0.84%"
"12/01/2017","4,377.54","4,428.51","4,429.95","4,375.99","","-1.15%"
"11/30/2017","4,428.51","4,481.56","4,497.32","4,428.51","","-1.18%"
"11/29/2017","4,481.56","4,431.96","4,493.18","4,431.86","","1.12%"
"11/28/2017","4,431.96","4,401.08","4,436.85","4,386.84","","0.70%"
"11/27/2017","4,401.08","4,420.49","4,434.22","4,393.42","","-0.44%"
"11/24/2017","4,420.49","4,399.51","4,425.99","4,399.25","","0.48%"
"11/23/2017","4,399.51","4,430.83","4,430.83","4,394.49","","-0.71%"
"11/22/2017","4,430.83","4,388.83","4,455.86","4,388.83","","0.96%"
"11/21/2017","4,388.83","4,392.07","4,403.97","4,370.33","","-0.07%"
"11/20/2017","4,392.07","4,388.57","4,403.37","4,364.69","","0.08%"
"11/17/2017","4,388.57","4,391.62","4,396.50","4,358.17","","-0.07%"
"11/16/2017","4,391.62","4,397.42","4,412.09","4,379.51","","-0.13%"
"11/15/2017","4,397.42","4,399.80","4,399.89","4,361.21","","-0.05%"
"11/14/2017","4,399.80","4,389.69","4,403.70","4,376.50","","0.23%"
"11/13/2017","4,389.69","4,419.64","4,422.63","4,375.84","","-0.68%"
"11/10/2017","4,419.64","4,423.81","4,434.00","4,403.85","","-0.09%"
"11/09/2017","4,423.81","4,413.55","4,451.87","4,404.51","","0.23%"
"11/08/2017","4,413.55","4,401.82","4,416.69","4,382.97","","0.27%"
"11/07/2017","4,401.82","4,409.46","4,433.53","4,395.66","","-0.17%"
"11/06/2017","4,409.46","4,427.80","4,427.88","4,399.21","","-0.41%"
"11/03/2017","4,427.80","4,437.82","4,453.92","4,419.04","","-0.23%"
"11/02/2017","4,437.82","4,421.44","4,445.24","4,401.10","","0.37%"
"11/01/2017","4,421.44","4,447.39","4,479.98","4,413.46","","-0.58%"
"10/31/2017","4,447.39","4,447.65","4,460.86","4,432.95","","-0.01%"
"10/30/2017","4,447.65","4,497.30","4,515.87","4,438.91","","-1.10%"
"10/27/2017","4,497.30","4,491.39","4,533.76","4,491.27","","0.13%"
"10/26/2017","4,491.39","4,502.97","4,502.97","4,469.96","","-0.26%"
"10/25/2017","4,502.97","4,527.69","4,539.51","4,489.19","","-0.55%"
"10/24/2017","4,527.69","4,496.22","4,538.88","4,478.50","","0.70%"
"10/23/2017","4,496.22","4,518.33","4,518.35","4,481.83","","-0.49%"
"10/20/2017","4,518.33","4,475.54","4,529.42","4,475.54","","0.96%"
"10/19/2017","4,475.54","4,497.68","4,497.68","4,446.89","","-0.49%"
"10/18/2017","4,497.68","4,465.23","4,506.06","4,465.23","","0.73%"
"10/17/2017","4,465.23","4,452.34","4,486.27","4,450.95","","0.29%"
"10/16/2017","4,452.34","4,442.49","4,463.14","4,432.25","","0.22%"
"10/13/2017","4,442.49","4,481.04","4,481.04","4,436.70","","-0.86%"
"10/12/2017","4,481.04","4,515.97","4,516.41","4,475.96","","-0.77%"
"10/11/2017","4,515.97","4,540.12","4,551.87","4,493.85","","-0.53%"
"10/10/2017","4,540.12","4,502.09","4,568.94","4,502.07","","0.84%"
"10/09/2017","4,502.09","4,513.55","4,519.60","4,496.01","","-0.25%"
"10/06/2017","4,513.55","4,518.82","4,531.31","4,495.08","","-0.12%"
"10/05/2017","4,518.82","4,504.99","4,518.82","4,475.66","","0.31%"
"10/04/2017","4,504.99","4,502.18","4,522.99","4,494.65","","0.06%"
"10/03/2017","4,502.18","4,463.12","4,503.19","4,463.12","","0.88%"
"10/02/2017","4,463.12","4,452.45","4,464.13","4,439.65","","0.24%"
"09/29/2017","4,452.45","4,422.08","4,467.40","4,411.83","","0.69%"
"09/28/2017","4,422.08","4,407.72","4,454.51","4,391.05","","0.33%"
"09/27/2017","4,407.72","4,326.76","4,426.84","4,326.76","","1.87%"
"09/26/2017","4,326.76","4,350.18","4,362.03","4,319.49","","-0.54%"
"09/25/2017","4,350.18","4,394.09","4,394.09","4,343.69","","-1.00%"
"09/22/2017","4,394.09","4,381.14","4,398.34","4,346.66","","0.30%"
"09/21/2017","4,381.14","4,348.03","4,408.42","4,348.03","","0.76%"
"09/20/2017","4,348.03","4,375.97","4,375.97","4,332.51","","-0.64%"
"09/19/2017","4,375.97","4,336.38","4,376.39","4,336.38","","0.91%"
"09/18/2017","4,336.38","4,292.83","4,341.46","4,292.83","","1.01%"
"09/15/2017","4,292.83","4,366.49","4,366.49","4,286.26","","-1.69%"
"09/14/2017","4,366.49","4,393.51","4,396.40","4,354.35","","-0.61%"
"09/13/2017","4,393.51","4,403.24","4,411.90","4,352.65","","-0.22%"
"09/12/2017","4,403.24","4,367.49","4,409.72","4,366.99","","0.82%"
"09/11/2017","4,367.49","4,347.05","4,375.09","4,330.29","","0.47%"
"09/08/2017","4,347.05","4,307.67","4,355.62","4,294.11","","0.91%"
"09/07/2017","4,307.67","4,336.38","4,345.69","4,300.38","","-0.66%"
"09/06/2017","4,336.38","4,365.81","4,365.81","4,312.62","","-0.67%"
"09/05/2017","4,365.81","4,418.35","4,431.44","4,360.74","","-1.19%"
"09/04/2017","4,418.35","4,450.86","4,450.86","4,414.06","","-0.73%"
"09/01/2017","4,450.86","4,450.34","4,464.96","4,439.30","","0.01%"
"08/31/2017","4,450.34","4,439.05","4,473.17","4,439.05","","0.25%"
"08/30/2017","4,439.05","4,418.19","4,468.86","4,418.19","","0.47%"
"08/29/2017","4,418.19","4,451.76","4,451.76","4,384.71","","-0.75%"
"08/25/2017","4,451.76","4,448.56","4,481.95","4,447.95","","0.07%"
"08/24/2017","4,448.56","4,442.69","4,474.99","4,437.99","","0.13%"
"08/23/2017","4,442.69","4,439.51","4,470.33","4,420.94","","0.07%"
"08/22/2017","4,439.51","4,405.65","4,450.64","4,405.65","","0.77%"
"08/21/2017","4,405.65","4,410.54","4,410.54","4,378.16","","-0.11%"
"08/18/2017","4,410.54","4,428.75","4,428.75","4,380.05","","-0.41%"
"08/17/2017","4,428.75","4,499.25","4,499.69","4,419.12","","-1.57%"
"08/16/2017","4,499.25","4,487.85","4,515.11","4,487.85","","0.25%"
"08/15/2017","4,487.85","4,468.10","4,502.30","4,460.39","","0.44%"
"08/14/2017","4,468.10","4,432.21","4,494.05","4,432.21","","0.81%"
"08/11/2017","4,432.21","4,504.79","4,504.79","4,420.85","","-1.61%"
"08/10/2017","4,504.79","4,595.93","4,595.93","4,486.48","","-1.98%"
"08/09/2017","4,595.93","4,635.42","4,635.42","4,563.95","","-0.85%"
"08/08/2017","4,635.42","4,613.27","4,635.42","4,601.67","","0.48%"
"08/07/2017","4,613.27","4,627.20","4,633.06","4,608.31","","-0.30%"
"08/04/2017","4,627.20","4,583.10","4,638.61","4,572.32","","0.96%"
"08/03/2017","4,583.10","4,579.13","4,590.12","4,533.29","","0.09%"
"08/02/2017","4,579.13","4,599.92","4,626.79","4,553.91","","-0.45%"
"08/01/2017","4,599.92","4,558.96","4,624.96","4,558.96","","0.90%"
"07/31/2017","4,558.96","4,522.90","4,626.66","4,517.83","","0.80%"
"07/28/2017","4,522.90","4,588.92","4,588.92","4,514.52","","-1.44%"
"07/27/2017","4,588.92","4,610.28","4,610.28","4,568.65","","-0.46%"
"07/26/2017","4,610.28","4,613.56","4,616.89","4,594.10","","-0.07%"
"07/25/2017","4,613.56","4,512.22","4,626.93","4,512.22","","2.25%"
"07/24/2017","4,512.22","4,505.61","4,521.60","4,494.79","","0.15%"
"07/21/2017","4,505.61","4,548.92","4,552.57","4,487.27","","-0.95%"
"07/20/2017","4,548.92","4,522.76","4,563.81","4,517.00","","0.58%"
"07/19/2017","4,522.76","4,486.15","4,522.76","4,482.44","","0.82%"
"07/18/2017","4,486.15","4,515.59","4,528.12","4,479.19","","-0.65%"
"07/17/2017","4,515.59","4,500.56","4,524.50","4,495.31","","0.33%"
"07/14/2017","4,500.56","4,554.85","4,559.31","4,488.40","","-1.19%"
"07/13/2017","4,554.85","4,529.97","4,561.74","4,520.15","","0.55%"
"07/12/2017","4,529.97","4,509.50","4,559.09","4,509.28","","0.45%"
"07/11/2017","4,509.50","4,513.54","4,556.88","4,505.28","","-0.09%"
"07/10/2017","4,513.54","4,479.07","4,530.38","4,479.07","","0.77%"
"07/07/2017","4,479.07","4,480.51","4,485.43","4,450.76","","-0.03%"
"07/06/2017","4,480.51","4,445.53","4,490.19","4,430.04","","0.79%"
"07/05/2017","4,445.53","4,437.28","4,477.25","4,429.14","","0.19%"
"07/04/2017","4,437.28","4,470.66","4,470.66","4,434.12","","-0.75%"
"07/03/2017","4,470.66","4,380.88","4,474.53","4,380.70","","2.05%"
"06/30/2017","4,380.88","4,414.95","4,444.38","4,373.13","","-0.77%"
"06/29/2017","4,414.95","4,299.45","4,472.40","4,299.45","","2.69%"
"06/28/2017","4,299.45","4,308.38","4,315.15","4,276.48","","-0.21%"
"06/27/2017","4,308.38","4,286.95","4,313.97","4,273.28","","0.50%"
"06/26/2017","4,286.95","4,250.07","4,317.43","4,250.07","","0.87%"
"06/23/2017","4,250.07","4,263.00","4,270.37","4,235.66","","-0.30%"
"06/22/2017","4,263.00","4,291.61","4,292.90","4,249.42","","-0.67%"
"06/21/2017","4,291.61","4,307.15","4,309.47","4,270.88","","-0.36%"
"06/20/2017","4,307.15","4,354.54","4,355.88","4,307.15","","-1.09%"
"06/19/2017","4,354.54","4,322.48","4,369.60","4,322.48","","0.74%"
"06/16/2017","4,322.48","4,314.06","4,339.40","4,301.19","","0.20%"
"06/15/2017","4,314.06","4,296.17","4,323.54","4,285.55","","0.42%"
"06/14/2017","4,296.17","4,344.28","4,359.80","4,296.17","","-1.11%"
"06/13/2017","4,344.28","4,360.90","4,395.53","4,333.37","","-0.38%"
"06/12/2017","4,360.90","4,390.60","4,394.27","4,347.56","","-0.68%"
"06/09/2017","4,390.60","4,355.34","4,399.39","4,325.95","","0.81%"
"06/08/2017","4,355.34","4,340.42","4,372.72","4,333.20","","0.34%"
"06/07/2017","4,340.42","4,342.77","4,381.96","4,330.77","","-0.05%"
"06/06/2017","4,342.77","4,342.68","4,362.27","4,333.52","","0.00%"
"06/05/2017","4,342.68","4,325.15","4,347.97","4,321.91","","0.41%"
"06/02/2017","4,325.15","4,330.19","4,392.78","4,320.12","","-0.12%"
"06/01/2017","4,330.19","4,323.01","4,354.84","4,311.32","","0.17%"
"05/31/2017","4,323.01","4,324.36","4,390.34","4,321.74","","-0.03%"
"05/30/2017","4,324.36","4,341.46","4,342.39","4,306.36","","-0.39%"
"05/26/2017","4,341.46","4,344.30","4,352.80","4,317.09","","-0.07%"
"05/25/2017","4,344.30","4,342.86","4,362.57","4,340.77","","0.03%"
"05/24/2017","4,342.86","4,329.29","4,365.07","4,321.25","","0.31%"
"05/23/2017","4,329.29","4,321.99","4,359.04","4,313.72","","0.17%"
"05/22/2017","4,321.99","4,319.06","4,356.56","4,317.95","","0.07%"
"05/19/2017","4,319.06","4,304.79","4,327.41","4,296.99","","0.33%"
"05/18/2017","4,304.79","4,350.02","4,350.14","4,252.39","","-1.04%"
"05/17/2017","4,350.02","4,381.54","4,395.16","4,330.65","","-0.72%"
"05/16/2017","4,381.54","4,364.30","4,402.24","4,359.34","","0.40%"
"05/15/2017","4,364.30","4,306.14","4,369.34","4,305.96","","1.35%"
"05/12/2017","4,306.14","4,321.60","4,324.36","4,292.00","","-0.36%"
"05/11/2017","4,321.60","4,302.85","4,327.09","4,302.85","","0.44%"
"05/10/2017","4,302.85","4,252.16","4,307.17","4,252.16","","1.19%"
"05/09/2017","4,252.16","4,238.70","4,273.34","4,238.70","","0.32%"
"05/08/2017","4,238.70","4,247.19","4,272.11","4,229.12","","-0.20%"
"05/05/2017","4,247.19","4,277.26","4,277.26","4,236.60","","-0.70%"
"05/04/2017","4,277.26","4,193.81","4,295.25","4,193.81","","1.99%"
"05/03/2017","4,193.81","4,178.74","4,193.81","4,154.77","","0.36%"
"05/02/2017","4,178.74","4,179.89","4,200.52","4,171.21","","-0.03%"
"04/28/2017","4,179.89","4,227.71","4,234.44","4,173.96","","-1.13%"
"04/27/2017","4,227.71","4,224.25","4,261.09","4,213.70","","0.08%"
"04/26/2017","4,224.25","4,201.86","4,235.82","4,185.64","","0.53%"
"04/25/2017","4,201.86","4,162.18","4,212.70","4,160.50","","0.95%"
"04/24/2017","4,162.18","4,035.82","4,174.79","4,035.82","","3.13%"
"04/21/2017","4,035.82","4,025.01","4,055.82","4,022.97","","0.27%"
"04/20/2017","4,025.01","4,018.28","4,040.98","4,010.25","","0.17%"
"04/19/2017","4,018.28","4,009.19","4,036.30","3,987.30","","0.23%"
"04/18/2017","4,009.19","4,100.78","4,103.92","4,007.36","","-2.23%"
"04/13/2017","4,100.78","4,147.51","4,147.51","4,085.10","","-1.13%"
"04/12/2017","4,147.51","4,168.54","4,202.30","4,147.34","","-0.50%"
"04/11/2017","4,168.54","4,178.02","4,208.85","4,151.02","","-0.23%"
"04/10/2017","4,178.02","4,168.49","4,199.71","4,162.51","","0.23%"
"04/07/2017","4,168.49","4,170.87","4,179.38","4,144.32","","-0.06%"
"04/06/2017","4,170.87","4,207.05","4,207.05","4,137.51","","-0.86%"
"04/05/2017","4,207.05","4,180.78","4,232.65","4,180.78","","0.63%"
"04/04/2017","4,180.78","4,191.33","4,227.19","4,169.53","","-0.25%"
"04/03/2017","4,191.33","4,225.24","4,232.44","4,184.02","","-0.80%"
"03/31/2017","4,225.24","4,255.62","4,256.16","4,221.98","","-0.71%"
"03/30/2017","4,255.62","4,248.92","4,263.22","4,229.96","","0.16%"
"03/29/2017","4,248.92","4,248.98","4,273.03","4,218.69","","0.00%"
"03/28/2017","4,248.98","4,192.00","4,252.70","4,192.00","","1.36%"
"03/27/2017","4,192.00","4,221.99","4,222.04","4,150.97","","-0.71%"
"03/24/2017","4,221.99","4,213.43","4,240.39","4,212.32","","0.20%"
"03/23/2017","4,213.43","4,201.54","4,218.92","4,191.34","","0.28%"
"03/22/2017","4,201.54","4,260.71","4,260.87","4,179.33","","-1.39%"
"03/21/2017","4,260.71","4,278.75","4,312.70","4,239.77","","-0.42%"
"03/20/2017","4,278.75","4,286.71","4,286.71","4,260.65","","-0.19%"
"03/17/2017","4,286.71","4,322.13","4,346.53","4,283.93","","-0.82%"
"03/16/2017","4,322.13","4,306.21","4,333.70","4,304.17","","0.37%"
"03/15/2017","4,306.21","4,291.50","4,321.00","4,284.68","","0.34%"
"03/14/2017","4,291.50","4,327.30","4,330.55","4,267.61","","-0.83%"
"03/13/2017","4,327.30","4,318.76","4,359.19","4,317.75","","0.20%"
"03/10/2017","4,318.76","4,318.02","4,345.10","4,304.64","","0.02%"
"03/09/2017","4,318.02","4,320.75","4,331.61","4,289.76","","-0.06%"
"03/08/2017","4,320.75","4,282.14","4,345.34","4,276.63","","0.90%"
"03/07/2017","4,282.14","4,281.55","4,295.05","4,272.78","","0.01%"
"03/06/2017","4,281.55","4,319.12","4,319.12","4,275.62","","-0.87%"
"03/03/2017","4,319.12","4,301.69","4,338.16","4,284.91","","0.41%"
"03/02/2017","4,301.69","4,308.12","4,338.64","4,297.59","","-0.15%"
"03/01/2017","4,308.12","4,216.59","4,324.30","4,216.34","","2.17%"
"02/28/2017","4,216.59","4,215.82","4,236.03","4,202.42","","0.02%"
"02/27/2017","4,215.82","4,241.81","4,288.72","4,215.82","","-0.61%"
"02/24/2017","4,241.81","4,279.11","4,285.14","4,199.48","","-0.87%"
"02/23/2017","4,279.11","4,396.30","4,412.00","4,274.78","","-2.67%"
"02/22/2017","4,396.30","4,317.43","4,401.51","4,317.43","","1.83%"
"02/21/2017","4,317.43","4,495.01","4,495.01","4,302.30","","-3.95%"
"02/20/2017","4,495.01","4,468.20","4,512.36","4,467.36","","0.60%"
"02/17/2017","4,468.20","4,483.89","4,487.09","4,431.06","","-0.35%"
"02/16/2017","4,483.89","4,501.69","4,510.72","4,472.07","","-0.40%"
"02/15/2017","4,501.69","4,437.20","4,513.51","4,437.20","","1.45%"
"02/14/2017","4,437.20","4,384.29","4,441.32","4,379.06","","1.21%"
"02/13/2017","4,384.29","4,363.57","4,401.80","4,347.90","","0.47%"
"02/10/2017","4,363.57","4,382.09","4,411.63","4,359.27","","-0.42%"
"02/09/2017","4,382.09","4,320.47","4,385.41","4,320.19","","1.43%"
"02/08/2017","4,320.47","4,352.49","4,363.51","4,272.82","","-0.74%"
"02/07/2017","4,352.49","4,360.40","4,384.71","4,343.70","","-0.18%"
"02/06/2017","4,360.40","4,360.74","4,396.67","4,346.59","","-0.01%"
"02/03/2017","4,360.74","4,290.37","4,373.11","4,286.36","","1.64%"
"02/02/2017","4,290.37","4,293.16","4,317.61","4,268.86","","-0.06%"
"02/01/2017","4,293.16","4,271.88","4,332.86","4,271.88","","0.50%"
"01/31/2017","4,271.88","4,296.21","4,353.16","4,271.88","","-0.57%"
"01/30/2017","4,296.21","4,363.81","4,363.81","4,290.71","","-1.55%"
"01/27/2017","4,363.81","4,362.76","4,367.25","4,334.26","","0.02%"
"01/26/2017","4,362.76","4,327.25","4,383.97","4,327.07","","0.82%"
"01/25/2017","4,327.25","4,271.05","4,340.95","4,271.05","","1.32%"
"01/24/2017","4,271.05","4,242.22","4,285.29","4,242.22","","0.68%"
"01/23/2017","4,242.22","4,292.14","4,292.14","4,209.83","","-1.16%"
"01/20/2017","4,292.14","4,291.88","4,307.50","4,264.53","","0.01%"
"01/19/2017","4,291.88","4,291.08","4,327.51","4,265.92","","0.02%"
"01/18/2017","4,291.08","4,265.40","4,304.65","4,264.68","","0.60%"
"01/17/2017","4,265.40","4,288.99","4,330.87","4,265.40","","-0.55%"
"01/16/2017","4,288.99","4,309.29","4,309.29","4,269.05","","-0.47%"
"01/13/2017","4,309.29","4,275.68","4,321.01","4,270.46","","0.79%"
"01/12/2017","4,275.68","4,294.76","4,302.02","4,266.98","","-0.44%"
"01/11/2017","4,294.76","4,291.27","4,319.01","4,285.40","","0.08%"
"01/10/2017","4,291.27","4,259.80","4,305.52","4,239.38","","0.74%"
"01/09/2017","4,259.80","4,274.43","4,310.46","4,245.57","","-0.34%"
"01/06/2017","4,274.43","4,222.99","4,278.26","4,221.87","","1.22%"
"01/05/2017","4,222.99","4,259.94","4,280.34","4,200.88","","-0.87%"
"01/04/2017","4,259.94","4,228.93","4,263.29","4,221.21","","0.73%"
"01/03/2017","4,228.93","4,138.13","4,262.52","4,138.13","","2.19%"
"12/30/2016","4,138.13","4,109.60","4,138.13","4,095.96","","0.69%"
"12/29/2016","4,109.60","4,140.90","4,141.05","4,092.14","","-0.76%"
"12/28/2016","4,140.90","4,125.85","4,147.16","4,117.91","","0.36%"
"12/23/2016","4,125.85","4,163.02","4,163.75","4,110.29","","-0.89%"
